REMITO;FECHA;CLIENTE;TOTAL DELOREAN;TOTAL UTIL
6510;2019-02-19;rodriguez tx2;0;0
6518;2019-02-19;vicente grande tx2;0;0
6519;2019-02-19;vicente jose tx2;0;0
6520;2019-02-19;illia santamarina;0;0
6521;2019-02-19;marquez tx2;0;0
6522;2019-02-20;NULL;21384,000000000004;21384
6523;2019-02-20;peron 3513 tx2;880,4400000000002;880,44
6532;2019-02-20;la matanza tx2;0;0
6533;2019-02-20;crovara 1423 tx2;0;0
6534;2019-02-20;crovara tx2;0;0
6535;2019-02-21;yerbal cabildo tx2;381,0773999999999;381,0773999999999
6542;2019-02-21;cesar;0;0
6543;2019-02-21;yerbal cabildo tx2;0;0
6545;2019-02-21;la terminal;0;0
6546;2019-02-21;kimi tx2;0;0
6547;2019-02-21;liniers tx2;0;0
6556;2019-02-22;NULL;-4414,08;-4414,08
6557;2019-02-23;crovara tx2;24948,000000000004;24948
6558;2019-02-23;NULL;64679,8136;64679,81360000001
6559;2019-02-23;NULL;191750,3084;191750,3084
6560;2019-02-23;NULL;158853,19560000004;158853,1956
6562;2019-02-24;carlos tx2;0;0
6563;2019-02-24;alsina tx2;0;0
6564;2019-02-24;soler tx2;0;0
6565;2019-02-24;lafeluro tx2;0;0
6566;2019-02-24;catan tx2;0;0
6567;2019-02-24;libreria los primos;0;0
6588;2019-02-25;velez sarsfield tx2;0;0
6589;2019-02-25;mitre 2230 tx2;0;0
6590;2019-02-26;olavarria tx2;1415,6640000000004;1415,6640000000002
6605;2019-02-26;moreno tx2;0;0
6606;2019-02-26;zarate independencia tx2;0;0
6607;2019-02-26;avellaneda 3431;0;0
6608;2019-02-26;yrigoyen paz;0;0
6609;2019-02-26;olavarria tx2;0;0
6620;2019-02-27;NULL;24712,2;24712,2
6623;2019-02-27;castillo tx2;824,1600000000001;824,1600000000001
6625;2019-02-27;castillo tx2;0;0
6626;2019-02-27;laoeste tx2;0;0
6627;2019-02-27;lanus tx2;0;0
6629;2019-02-27;3 de febrero tx2;0;0
6630;2019-02-27;medrano tx2;0;0
6631;2019-02-28;san arieta;4369,7664;4369,7664
6635;2019-02-28;NULL;21600;21600
6637;2019-02-28;luis lavalle tx2;0;0
6639;2019-03-01;NULL;30781,597599999997;30781,597600000005
6640;2019-03-01;NULL;-4930,116;-4930,116000000002
6641;2019-03-01;NULL;4570,9568;4570,9568
6642;2019-03-01;celina tx2;0;0
6643;2019-03-01;jauretche tx2;0;0
6644;2019-03-05;podesta tx2;0;0
6645;2019-03-06;santa fe tx2;0;0
6646;2019-03-06;santa fe 3480;0;0
6647;2019-03-06;claypole tx2;0;0
6648;2019-03-07;san isidro tx2;0;0
6649;2019-03-07;noi tx2;0;0
6650;2019-03-10;navarro las heras;0;0
6659;2019-03-10;cabildo 3520;0;0
6660;2019-03-10;franco 5827;0;0
6661;2019-03-11;NULL;120763,23839999999;120763,23839999996
6662;2019-03-11;NULL;98304,82639999999;98304,82640000002
6663;2019-03-11;NULL;69014,04920000001;69014,0492
6664;2019-03-11;NULL;121269,64800000002;121269,648
6665;2019-03-11;NULL;106107,79840000001;106107,79840000001
6667;2019-03-11;cordoba tx2;0;0
6668;2019-03-11;CASA CAMI;0;0
6669;2019-03-11;silvio serrano;0;0
6670;2019-03-11;asamblea tx2;0;0
6671;2019-03-11;azul tx2;0;0
6672;2019-03-11;pilar miguel tx2;0;0
6678;2019-03-11;vergara tx2;0;0
6679;2019-03-11;hurlingham tx2;0;0
6681;2019-03-11;caseros tx2;0;0
6682;2019-03-11;avellaneda 1961;0;0
6683;2019-03-11;martin 2521 tx2;0;0
6685;2019-03-12;pilar miguel tx2;2262;2262
6698;2019-03-12;san wilde tx2;0;0
6699;2019-03-12;moreno tx2;0;0
6700;2019-03-12;rodriguez tx2;0;0
6701;2019-03-12;castillo tx2;0;0
6702;2019-03-12;yrigoyen paz;0;0
6703;2019-03-12;tapiales tx2;0;0
6705;2019-03-13;alsina tx2;86,30400000000002;86,30400000000002
6706;2019-03-13;crovara 1423 tx2;6621,120000000002;6621,120000000002
6707;2019-03-13;crovara 1423 tx2;6621,120000000002;6621,120000000002
6724;2019-03-13;podesta tx2;0;0
6725;2019-03-13;lanuperon tx2;0;0
6726;2019-03-13;cesar;0;0
6729;2019-03-13;españa tx2;0;0
6730;2019-03-13;bocuzzi tx2;0;0
6731;2019-03-13;libreria los primos;0;0
6732;2019-03-13;varela calzada tx2;0;0
6734;2019-03-14;podesta tx2;1235,34;1235,34
6747;2019-03-14;martin merlo;0;0
6748;2019-03-14;soler tx2;0;0
6749;2019-03-14;laferrere tx2;0;0
6750;2019-03-14;diego santa fe;0;0
6751;2019-03-15;NULL;72341,87999999999;72341,87999999999
6770;2019-03-17;palomar;0;0
6771;2019-03-17;marcos paz tx2;0;0
6772;2019-03-17;gaona tx2;0;0
6773;2019-03-17;maipu yerbal tx2;0;0
6774;2019-03-17;pto lacroze;0;0
6775;2019-03-17;claypole tx2;0;0
6776;2019-03-17;avenida de mayo tx2;0;0
6777;2019-03-17;independencia tx2;0;0
6778;2019-03-17;yrigoyen paz;0;0
6780;2019-03-18;NULL;-21409,5458;-21409,545800000007
6782;2019-03-18;bingocrovara tx2;0;0
6783;2019-03-18;san justo tx2;0;0
6785;2019-03-18;san arieta;0;0
6787;2019-03-19;matias peroni;0;0
6788;2019-03-19;lynmartin tx2;0;0
6789;2019-03-20;ciudadela tx2;0;0
6790;2019-03-20;peron 3513 tx2;0;0
6791;2019-03-20;ruta 23 tx2;0;0
6792;2019-03-20;pacheco tx2;0;0
6793;2019-03-20;santos tx2;0;0
6794;2019-03-20;martin triunvirato;0;0
6795;2019-03-20;linazca tx2;0;0
6798;2019-03-21;rivadavia 18029;0;0
6799;2019-03-21;luisa tx2;0;0
6800;2019-03-22;NULL;35386,728;35386,728
6801;2019-03-24;ort tx2;0;0
6802;2019-03-24;alberdi tx2;0;0
6803;2019-03-24;belgrano tx2;0;0
6804;2019-03-24;varela calzada tx2;0;0
6805;2019-03-24;pilar rivadavia tx2;0;0
6806;2019-03-24;CASA CAMI;0;0
6807;2019-03-25;rivadavia tx2;0;0
6808;2019-03-25;cuenca tz2;0;0
6809;2019-03-26;cabildo 3520;1035,648;1035,648
6811;2019-03-26;noi tx2;86,30400000000002;86,30400000000002
6812;2019-03-26;asamblea tx2;2865,9946000000004;2865,9946000000004
6827;2019-03-26;NULL;-1622,04;-1622,04
6828;2019-03-27;3 de febrero tx2;0;0
6829;2019-03-27;maipu 24 tx2;0;0
6830;2019-03-27;lopez tx2;0;0
6831;2019-03-27;xeng tx2;0;0
6832;2019-03-27;katinazca tx2;0;0
6833;2019-03-27;tapia escobar tx2;0;0
6834;2019-03-27;alsina tx2;0;0
6835;2019-03-27;yrigoyen paz;0;0
6862;2019-03-28;lanus tx2;0;0
6863;2019-03-28;san wilde tx2;0;0
6864;2019-03-28;lalee tx2;0;0
6865;2019-03-28;8000 tx2;0;0
6866;2019-03-28;mercedes tx2;0;0
6867;2019-03-28;gaona tx2;0;0
6869;2019-03-29;NULL;106242,96000000002;106242,96000000002
6870;2019-03-29;NULL;37454,03999999999;37454,04
6871;2019-03-31;congreso coronado tx2;0;0
6873;2019-03-31;moreno tx2;0;0
6874;2019-03-31;saladillo tx2;0;0
6875;2019-03-31;azul tx2;0;0
6877;2019-03-31;jose maria moreno tx2;0;0
6878;2019-03-31;san jose tx2;0;0
6879;2019-03-31;solano tx2;0;0
6880;2019-03-31;bazar umi;0;0
6881;2019-04-01;NULL;-152,4599999999998;-152,4599999999998
6882;2019-04-01;NULL;601,74;601,74
6883;2019-04-01;NULL;-712,8000000000001;-712,8000000000001
6884;2019-04-01;NULL;-3662,7899999999963;-3662,79
6885;2019-04-01;NULL;-195;-195
6886;2019-04-01;NULL;-3862,3199999999997;-3862,3199999999997
6887;2019-04-01;NULL;9438,653200000002;9438,653199999997
6888;2019-04-01;la terminal;0;0
6889;2019-04-01;castillo tx2;0;0
6890;2019-04-01;merlo tx2;0;0
6891;2019-04-01;lin tx2;0;0
6898;2019-04-02;rodriguez tx2;0;0
6899;2019-04-02;soler tx2;0;0
6900;2019-04-02;pellegrini rodriguez;0;0
6901;2019-04-02;veronica tx2;0;0
6902;2019-04-03;san jose tx2;0;0
6903;2019-04-03;moreno mitre tx2;0;0
6904;2019-04-03;jhonny grand bourg tx2;0;0
6905;2019-04-03;big store;0;0
6906;2019-04-03;moron belgrano tx2;0;0
6923;2019-04-04;catan tx2;0;0
6924;2019-04-04;lafenacional;0;0
6925;2019-04-04;laferrere tx2;0;0
6926;2019-04-04;perfumeria triunvirato;0;0
6927;2019-04-04;silvio serrano;0;0
6928;2019-04-04;cesar;0;0
6944;2019-04-07;soler tx2;0;0
6945;2019-04-07;caseros crovara tx2;0;0
6946;2019-04-07;riva 7579 tx2;0;0
6947;2019-04-08;bingocrovara tx2;0;0
6949;2019-04-08;NULL;39681,535200000006;39681,5352
6950;2019-04-08;nazca 2968 tx2;0;0
6951;2019-04-08;dorrego olavarria;0;0
6952;2019-04-08;san arieta;0;0
6953;2019-04-08;juan mansilla tx2;0;0
6954;2019-04-08;avellaneda 3431;0;0
6955;2019-04-08;san fernando tx2;0;0
6956;2019-04-08;colon;0;0
6957;2019-04-08;avellaneda 1961;0;0
6967;2019-04-09;liniers tx2;0;0
7054;2019-04-10;avellaneda tx2;0;0
7055;2019-04-10;pablo alberdi tx2;0;0
7056;2019-04-10;pto lacroze;0;0
7057;2019-04-11;NULL;65235,03600000001;65235,03600000001
7058;2019-04-11;alberdi tx2;4555,378000000001;4555,378000000001
7059;2019-04-11;NULL;79729,31999999999;79729,31999999999
7072;2019-04-11;marcos paz tx2;0;0
7073;2019-04-11;illia french;0;0
7074;2019-04-11;el jaguel tx2;0;0
7075;2019-04-11;vicente jose tx2;0;0
7076;2019-04-11;illia santamarina;0;0
7077;2019-04-11;vicente grande tx2;0;0
7079;2019-04-12;san arieta;0;0
7080;2019-04-12;el jaguel tx2;0;0
7081;2019-04-12;illia french;0;0
7082;2019-04-12;vicente grande tx2;0;0
7083;2019-04-12;vicente jose tx2;0;0
7084;2019-04-12;illia santamarina;0;0
7086;2019-04-12;avellaneda tx2;0;0
7087;2019-04-12;avellaneda 3431;0;0
7088;2019-04-13;nestor tx2;0;0
7089;2019-04-13;gaona tx2;0;0
7090;2019-04-14;josecpaz tx2;0;0
7091;2019-04-14;yrigoyen paz;0;0
7092;2019-04-14;NULL;121357,90080000008;121357,90080000003
7093;2019-04-14;NULL;82275,13440000005;82275,13440000001
7094;2019-04-14;NULL;63456,66320000002;63456,66320000002
7095;2019-04-14;NULL;152921,10640000008;152921,1064
7096;2019-04-14;NULL;82535,71680000001;82535,71680000001
7097;2019-04-14;NULL;141680,35840000008;141680,35840000008
7098;2019-04-14;NULL;39621,88800000001;39621,88800000001
7099;2019-04-14;marcos paz tx2;0;0
7100;2019-04-14;dorrego olavarria;0;0
7101;2019-04-14;nazca 2968 tx2;0;0
7102;2019-04-14;riva 7579 tx2;0;0
7103;2019-04-14;liniers tx2;0;0
7104;2019-04-14;caseros crovara tx2;0;0
7105;2019-04-15;santos tx2;0;0
7107;2019-04-15;pellegrini rodriguez;369,9936000000001;369,9936
7167;2019-04-15;colon;0;0
7168;2019-04-15;san fernando tx2;0;0
7169;2019-04-15;juan mansilla tx2;0;0
7170;2019-04-15;avellaneda 1961;0;0
7171;2019-04-15;pilar rivadavia tx2;0;0
7172;2019-04-15;mitre san martin tx2;0;0
7173;2019-04-15;san martin tx2;0;0
7174;2019-04-15;carrillo tx2;0;0
7175;2019-04-15;alsina tx2;0;0
7176;2019-04-16;saladillo tx2;0;0
7180;2019-04-16;lin tx2;0;0
7181;2019-04-16;torcuato tx2;0;0
7182;2019-04-16;pilar miguel tx2;0;0
7184;2019-04-16;wang tx2;0;0
7185;2019-04-16;cesar;0;0
7186;2019-04-16;marcos paz tx2;0;0
7187;2019-04-17;lin tx2;123,33120000000002;123,33120000000001
7207;2019-04-17;laferrere tx2;0;0
7208;2019-04-17;catan tx2;0;0
7223;2019-04-21;cordoba tx2;0;0
7225;2019-04-21;jauretche tx2;0;0
7226;2019-04-21;maipu yerbal tx2;0;0
7227;2019-04-21;yerbal cabildo tx2;0;0
7228;2019-04-21;san isidro tx2;0;0
7229;2019-04-21;libreria windsor ;0;0
7230;2019-04-21;beccar tx2;0;0
7231;2019-04-21;castillo tx2;0;0
7233;2019-04-21;rodriguez tx2;0;0
7234;2019-04-22;martin triunvirato;0;0
7235;2019-04-22;beiro 4285 tx2;0;0
7236;2019-04-22;kimi tx2;0;0
7237;2019-04-22;laferrere tx2;0;0
7250;2019-04-23;boedolomas tx2;0;0
7251;2019-04-23;lomas yrigoyen;0;0
7252;2019-04-23;claypole tx2;0;0
7253;2019-04-24;avenida de mayo tx2;0;0
7254;2019-04-24;marquez tx2;0;0
7255;2019-04-24;estrada tx2;0;0
7256;2019-04-24;libreria los primos;0;0
7257;2019-04-24;asamblea tx2;0;0
7258;2019-04-24;lynmartin tx2;0;0
7310;2019-04-25;soler tx2;0;0
7312;2019-04-25;linazca tx2;0;0
7313;2019-04-25;mosconi tx2;0;0
7314;2019-04-25;berazategui tx2;0;0
7328;2019-04-28;moreno tx2;0;0
7329;2019-04-28;franco 5827;0;0
7330;2019-04-28;CASA CAMI;0;0
7331;2019-04-28;chacarita tx2;0;0
7332;2019-04-28;3 de febrero tx2;0;0
7333;2019-04-28;santa fe tx2;0;0
7334;2019-04-29;podesta tx2;0;0
7335;2019-04-29;san wilde tx2;0;0
7336;2019-04-29;belgrano tx2;0;0
7337;2019-04-29;lujan tx2;0;0
7338;2019-04-29;lanus tx2;0;0
7339;2019-04-29;galicia tx2;0;0
7342;2019-04-29;mitre avellaneda tx2;0;0
7343;2019-04-29;alsina tx2;0;0
7344;2019-04-30;solano tx2;3029,914200000001;3029,914200000001
7380;2019-05-01;america tx2;0;0
7381;2019-05-01;corrientes 2 tx2;0;0
7382;2019-05-01;beiro 4285 tx2;493,0812000000001;493,0812000000001
7390;2019-05-01;casares tx2;0;0
7391;2019-05-01;timbues 846 tx2;0;0
7405;2019-05-03;diego santa fe;0;0
7406;2019-05-03;lavalle tx2;0;0
7407;2019-05-03;ciudadela tx2;0;0
7408;2019-05-03;boedo cordoba tx2;0;0
7409;2019-05-03;chacarita tx2;0;0
7416;2019-05-03;pellegrini rodriguez;0;0
7417;2019-05-03;marcos paz tx2;0;0
7418;2019-05-03;rodriguez tx2;0;0
7419;2019-05-03;mitrecabildo tx2;0;0
7420;2019-05-03;belgrano tx2;0;0
7421;2019-05-03;chacarita tx2;0;0
7422;2019-05-05;parana 562 tx2;0;0
7423;2019-05-05;NULL;69549,36000000002;69549,36
7425;2019-05-06;america tx2;0;0
7426;2019-05-06;quilmes tx2;0;0
7430;2019-05-07;NULL;113463,5672;113463,5672
7431;2019-05-07;NULL;30382,53440000001;30382,53440000001
7432;2019-05-07;NULL;87928,27840000001;87928,27840000001
7433;2019-05-07;NULL;120713,12640000004;120713,12640000004
7434;2019-05-07;NULL;84358,54080000006;84358,54080000005
7435;2019-05-07;NULL;65418,710399999996;65418,7104
7436;2019-05-07;rivadavia tx2;0;0
7437;2019-05-07;gaona tx2;0;0
7438;2019-05-07;los incas tx2;0;0
7439;2019-05-07;podesta tx2;0;0
7441;2019-05-07;santos tx2;0;0
7442;2019-05-08;gaona 2665 tx2;0;0
7443;2019-05-08;8000 tx2;0;0
7444;2019-05-08;parque chas tx2;0;0
7459;2019-05-08;castillo tx2;0;0
7460;2019-05-08;moron belgrano tx2;0;0
7461;2019-05-08;laferrere tx2;0;0
7462;2019-05-08;eva san juan tx2;0;0
7463;2019-05-08;timbues 846 tx2;0;0
7464;2019-05-08;pellegrini rodriguez;0;0
7465;2019-05-08;cabildo 1757;0;0
7468;2019-05-09;NULL;-6383,920800000001;-6383,920800000001
7469;2019-05-09;NULL;2071,2960000000003;2071,2960000000003
7477;2019-05-09;calzada tx2;0;0
7478;2019-05-09;laferrere tx2;0;0
7480;2019-05-09;zarate independencia tx2;0;0
7481;2019-05-10;maipu 24 tx2;0;0
7482;2019-05-10;lopez tx2;0;0
7483;2019-05-10;xeng tx2;0;0
7484;2019-05-10;martin 2521 tx2;0;0
7488;2019-05-10;NULL;196737,95999999996;196737,96
7489;2019-05-10;merlo moreno;0;0
7490;2019-05-10;quilmes tx2;0;0
7491;2019-05-12;lafenacional;0;0
7492;2019-05-12;rolon tx2;0;0
7493;2019-05-13;NULL;55176,00000000001;55176
7496;2019-05-13;moreno tx2;0;0
7497;2019-05-13;independencia tx2;0;0
7498;2019-05-13;rivadavia 2379 tx2;0;0
7499;2019-05-13;monroe tx2;0;0
7500;2019-05-13;mercedes tx2;0;0
7501;2019-05-13;balbin tx2;0;0
7502;2019-05-14;peron 3513 tx2;0;0
7503;2019-05-14;cordoba tx2;0;0
7504;2019-05-14;25 avellaneda tx2;0;0
7505;2019-05-14;big store;0;0
7506;2019-05-14;moreno tx2;0;0
7507;2019-05-14;Libreria agustina;0;0
7508;2019-05-14;banfield tx2;0;0
7509;2019-05-14;lalee tx2;0;0
7510;2019-05-14;lynmartin tx2;0;0
7511;2019-05-15;merlo libertador;0;0
7512;2019-05-15;podesta tx2;-1169,6399999999999;-1169,6399999999999
7513;2019-05-15;podesta tx2;1235,34;1235,34
7520;2019-05-15;moreno tx2;2470,68;2470,68
7534;2019-05-15;san wilde tx2;0;0
7535;2019-05-15;alsina tx2;0;0
7536;2019-05-15;mitre avellaneda tx2;0;0
7537;2019-05-15;cesar;0;0
7538;2019-05-15;mitre 2230 tx2;0;0
7539;2019-05-15;avenida de mayo tx2;0;0
7540;2019-05-15;parana adelina;0;0
7541;2019-05-16;linazca tx2;1507,6578;1507,6578
7554;2019-05-16;liniers tx2;0;0
7555;2019-05-16;asamblea tx2;0;0
7556;2019-05-16;varela calzada tx2;0;0
7557;2019-05-16;tapia escobar tx2;0;0
7558;2019-05-16;peron miguel;0;0
7559;2019-05-16;yrigoyen paz;0;0
7560;2019-05-17;varela calzada tx2;0;0
7561;2019-05-17;illia arieta tx2;0;0
7562;2019-05-19;NULL;23254,241599999994;23254,2416
7563;2019-05-19;NULL;78198,7146;78198,7146
7564;2019-05-19;NULL;48535,142400000004;48535,142400000004
7565;2019-05-19;NULL;31079,462400000004;31079,46239999999
7566;2019-05-19;NULL;18637,279200000004;18637,279200000004
7568;2019-05-19;NULL;5457,6;5457,599999999999
7570;2019-05-19;cobo tx2;0;0
7571;2019-05-19;rioja 2074;0;0
7572;2019-05-20;catan tx2;0;0
7573;2019-05-20;tapia escobar tx2;0;0
7574;2019-05-20;soler tx2;0;0
7575;2019-05-20;saladillo tx2;0;0
7576;2019-05-20;david;0;0
7577;2019-05-20;cabildo 3520;0;0
7578;2019-05-20;santos tx2;0;0
7592;2019-05-21;ciudadela tx2;0;0
7593;2019-05-21;murature tx2;0;0
7594;2019-05-22;calzada tx2;123,33120000000002;123,33120000000001
7602;2019-05-22;castillo tx2;0;0
7603;2019-05-23;lafeluro tx2;0;0
7604;2019-05-23;bingocrovara tx2;0;0
7605;2019-05-23;illia murguiondo;0;0
7606;2019-05-23;marcos paz tx2;0;0
7607;2019-05-23;tapia escobar tx2;0;0
7608;2019-05-23;florida-martin tx2;0;0
7609;2019-05-23;kimi tx2;0;0
7610;2019-05-23;los incas tx2;1227,3;1227,3
7619;2019-05-24;palomar;0;0
7620;2019-05-24;jose maria moreno tx2;0;0
7622;2019-05-24;luis lavalle tx2;0;0
7623;2019-05-24;gaona tx2;0;0
7624;2019-05-24;rivadavia tx2;0;0
7625;2019-05-24;gaona 2665 tx2;712,8000000000001;712,8000000000001
7638;2019-05-24;gaona 2665 tx2;712,8000000000001;712,8000000000001
7639;2019-05-24;NULL;57934,8;57934,8
7641;2019-05-25;santa fe 3480;0;0
7642;2019-05-26;juramento tx2;0;0
7643;2019-05-26;san isidro tx2;0;0
7644;2019-05-26;beccar tx2;0;0
7645;2019-05-26;avellaneda 1961;0;0
7646;2019-05-26;avellaneda 3431;0;0
7647;2019-05-26;centenario 234 tx2;0;0
7648;2019-05-26;centenario 234 tx2;0;0
7649;2019-05-26;chacarita tx2;0;0
7650;2019-05-26;saladillo tx2;1655,2800000000002;1655,2800000000002
7653;2019-05-27;belgrano tx2;0;0
7654;2019-05-27;alberdi tx2;0;0
7655;2019-05-27;NULL;12980,52;12980,52
7657;2019-05-27;claypole tx2;0;0
7659;2019-05-27;estrada santa fe tx2;0;0
7660;2019-05-28;moreno tx2;0;0
7661;2019-05-28;rodriguez tx2;0;0
7662;2019-05-28;glew tx2;0;0
7678;2019-05-29;independencia tx2;0;0
7679;2019-05-29;cordoba tx2;0;0
7680;2019-05-29;lacroze suarez;0;0
7681;2019-05-29;moreno tx2;0;0
7682;2019-05-29;rodriguez tx2;0;0
7683;2019-05-29;3 de febrero tx2;0;0
7684;2019-05-30;NULL;115545,07700000003;115545,077
7685;2019-05-30;NULL;160483,80760000006;160483,80760000006
7686;2019-05-30;NULL;144910,54080000005;144910,54080000005
7687;2019-05-30;NULL;71038,77120000003;71038,77120000002
7688;2019-05-30;NULL;108663,69600000007;108663,69600000005
7689;2019-05-30;NULL;495,6216;495,62160000000006
7697;2019-05-30;CASA CAMI;0;0
7698;2019-05-30;tapia escobar tx2;0;0
7699;2019-05-30;olavarria tx2;0;0
7700;2019-05-30;alberdi tx2;0;0
7701;2019-05-30;gerardo tx2;0;0
7702;2019-06-01;vicente jose tx2;0;0
7703;2019-06-01;corrientes tx2;0;0
7704;2019-06-01;forest 581 tx2;0;0
7705;2019-06-01;veronica tx2;0;0
7706;2019-06-01;glew tx2;0;0
7707;2019-06-01;peron 3513 tx2;0;0
7708;2019-06-01;moron belgrano tx2;0;0
7721;2019-06-02;NULL;53095,68;53095,68000000001
7732;2019-06-03;vergara tx2;0;0
7733;2019-06-03;lujan tx2;0;0
7734;2019-06-03;rivadavia 18029;0;0
7735;2019-06-03;martin triunvirato;0;0
7736;2019-06-04;eva san juan tx2;1757,3304000000003;1757,3304000000003
7746;2019-06-04;asamblea tx2;0;0
7748;2019-06-04;mitre san martin tx2;0;0
7749;2019-06-04;san martin tx2;0;0
7750;2019-06-04;carrillo tx2;0;0
7752;2019-06-04;ruta 23 tx2;0;0
7753;2019-06-05;illia santamarina;0;0
7754;2019-06-05;illia french;0;0
7761;2019-06-05;tapia escobar tx2;0;0
7762;2019-06-06;claypole tx2;0;0
7763;2019-06-06;martin merlo;0;0
7764;2019-06-06;merlo libertador;381,8604;381,8604
7772;2019-06-06;castillo tx2;0;0
7773;2019-06-06;merlo libertador;0;0
7774;2019-06-06;cesar;0;0
7775;2019-06-06;la terminal;0;0
7776;2019-06-06;vicente jose tx2;0;0
7777;2019-06-06;katinazca tx2;0;0
7778;2019-06-06;cabildo 3520;0;0
7779;2019-06-06;xeng tx2;0;0
7780;2019-06-07;azul tx2;0;0
7781;2019-06-07;dorrego olavarria;0;0
7782;2019-06-07;san arieta;0;0
7783;2019-06-07;san wilde tx2;0;0
7784;2019-06-07;cuenca tz2;0;0
7785;2019-06-07;bocuzzi tx2;0;0
7786;2019-06-07;marcos paz tx2;0;0
7787;2019-06-09;yerbal cabildo tx2;0;0
7789;2019-06-10;rivadavia tx2;1295,2128;1295,2128
7799;2019-06-10;gaona tx2;0;0
7800;2019-06-10;rivadavia tx2;0;0
7801;2019-06-10;belgrano tx2;0;0
7802;2019-06-11;beccar tx2;1726,3584000000005;1726,3584
7817;2019-06-11;bingocrovara tx2;0;0
7818;2019-06-11;moreno tx2;0;0
7819;2019-06-11;varela calzada tx2;0;0
7820;2019-06-11;claypole tx2;0;0
7821;2019-06-11;varela tx2;0;0
7823;2019-06-12;lanus tx2;0;0
7824;2019-06-12;tapiales tx2;0;0
7825;2019-06-13;NULL;13098,24;13098,24
7827;2019-06-13;alsina tx2;0;0
7828;2019-06-13;solano tx2;0;0
7830;2019-06-16;celina tx2;0;0
7831;2019-06-16;herrera celina tx2;0;0
7832;2019-06-16;jauretche tx2;0;0
7833;2019-06-16;beiro 4285 tx2;0;0
7834;2019-06-16;josecpaz tx2;0;0
7836;2019-06-16;lynmartin tx2;0;0
7838;2019-06-17;estrada santa fe tx2;0;0
7839;2019-06-17;navarro las heras;0;0
7840;2019-06-17;CASA CAMI;0;0
7841;2019-06-18;mercedes tx2;0;0
7842;2019-06-18;laferrere tx2;0;0
7844;2019-06-18;liniers tx2;0;0
7845;2019-06-19;vergara tx2;0;0
7846;2019-06-19;CASA CAMI;0;0
7847;2019-06-20;dorrego olavarria;0;0
7848;2019-06-20;azul tx2;0;0
7849;2019-06-20;NULL;191001,3;191001,30000000002
7850;2019-06-20;rivadavia tx2;0;0
7851;2019-06-20;asamblea tx2;0;0
7852;2019-06-20;galicia tx2;0;0
7857;2019-06-21;NULL;45596,10840000002;45596,10840000002
7858;2019-06-21;NULL;55582,9776;55582,97759999999
7865;2019-06-22;navarro las heras;1563,4770000000003;1563,4770000000003
7868;2019-06-22;avellaneda 1961;0;0
7869;2019-06-22;wang tx2;0;0
7870;2019-06-22;pacheco tx2;0;0
7871;2019-06-22;torcuato tx2;0;0
7872;2019-06-22;colon;0;0
7873;2019-06-22;san fernando tx2;0;0
7884;2019-06-24;bazar umi;0;0
7885;2019-06-24;yrigoyen paz;0;0
7887;2019-06-25;cabildo 3520;690,432;690,432
7888;2019-06-25;yerbal cabildo tx2;792,7440000000001;792,7440000000003
7899;2019-06-25;CASA CAMI;0;0
7900;2019-06-25;pellegrini rodriguez;0;0
7901;2019-06-25;rodriguez tx2;0;0
7902;2019-06-25;cordoba tx2;0;0
7903;2019-06-25;varela calzada tx2;0;0
7904;2019-06-25;quilmes tx2;0;0
7907;2019-06-26;alberdi tx2;1703,1468000000004;1703,1468000000004
7920;2019-06-26;CASA CAMI;69,2868;69,2868
7921;2019-06-26;velez sarsfield tx2;0;0
7922;2019-06-26;munro mitre tx2;0;0
7923;2019-06-26;parana adelina;0;0
7924;2019-06-26;avenida de mayo tx2;0;0
7925;2019-06-26;casares tx2;0;0
7926;2019-06-26;santos tx2;0;0
7927;2019-06-26;peron 3513 tx2;0;0
7928;2019-06-26;cesar;0;0
7929;2019-06-26;saladillo tx2;0;0
7930;2019-06-27;marcos paz tx2;0;0
7932;2019-06-27;belgrano tx2;0;0
7933;2019-06-27;san wilde tx2;0;0
7934;2019-06-27;cesar;0;0
7935;2019-06-27;diego santa fe;0;0
7936;2019-06-27;santa fe tx2;0;0
7937;2019-06-27;santa fe 3480;0;0
7938;2019-06-28;cesar;0;0
7939;2019-06-28;NULL;94902,72000000002;94902,72
7941;2019-06-28;luis lavalle tx2;2463,7200000000003;2463,7200000000003
7957;2019-06-28;NULL;23866,275;23866,275
7961;2019-06-28;saladillo tx2;0;0
7962;2019-06-29;soler tx2;0;0
7963;2019-06-29;linazca tx2;0;0
7964;2019-06-29;san juan tx2;0;0
7968;2019-07-01;podesta tx2;0;0
7969;2019-07-01;asamblea tx2;0;0
7970;2019-07-01;lopez tx2;0;0
7971;2019-07-01;xeng tx2;0;0
7972;2019-07-01;choy tx2;0;0
7973;2019-07-01;jose maria moreno tx2;0;0
7974;2019-07-01;lomas yrigoyen;0;0
7981;2019-07-02;moreno tx2;0;0
7982;2019-07-02;merlo libertador;0;0
7983;2019-07-02;carrillo tx2;0;0
7984;2019-07-02;congreso coronado tx2;0;0
7985;2019-07-02;independencia tx2;0;0
7986;2019-07-02;mitre san martin tx2;0;0
7987;2019-07-02;san martin tx2;0;0
7988;2019-07-02;estrada tx2;0;0
7989;2019-07-02;3 de febrero tx2;0;0
7990;2019-07-03;castillo tx2;123,33120000000002;123,33120000000001
