ACTUAL;MONTO;CLIENTE;REMITO;FECHA
UTIL;47116,3464;NULL;1164;2017-10-27
UTIL;44546,9;NULL;1165;2017-10-27
UTIL;0;martin triunvirato;1188;2017-10-28
UTIL;0;ort tx2;1189;2017-10-28
UTIL;0;el jaguel tx2;1190;2017-10-28
UTIL;0;vicente grande tx2;1191;2017-10-28
UTIL;0;enrique santamarina tx2;1192;2017-10-28
UTIL;0;murguiondo tx2;1193;2017-10-28
UTIL;0;lalee tx2;1194;2017-10-29
UTIL;0;martin merlo;1195;2017-10-29
UTIL;0;mitre avellaneda tx2;1196;2017-10-30
UTIL;0;beccar tx2;1197;2017-10-30
UTIL;0;liniers tx2;1198;2017-10-30
UTIL;0;libreria thomas;1199;2017-10-30
UTIL;0;chacarita tx2;1220;2017-10-31
UTIL;0;ballester tx2;1221;2017-10-31
UTIL;0;mercedes tx2;1222;2017-10-31
UTIL;0;soler tx2;1223;2017-10-31
UTIL;0;casares tx2;1224;2017-10-31
UTIL;0;nestor tx2;1225;2017-10-31
UTIL;0;moron belgrano tx2;1226;2017-10-31
UTIL;0;belgrano caseros tx2;1227;2017-10-31
UTIL;0;claypole tx2;1245;2017-11-01
UTIL;0;moron tx2;1246;2017-11-01
UTIL;0;3 de febrero tx2;1247;2017-11-01
UTIL;0;san martin tx2;1248;2017-11-01
UTIL;0;mitre san martin tx2;1249;2017-11-01
UTIL;0;los incas tx2;1250;2017-11-01
UTIL;0;pacheco tx2;1251;2017-11-01
UTIL;0;avenida de mayo tx2;1269;2017-11-02
UTIL;45231,561;NULL;1270;2017-11-03
UTIL;19909,683200000003;NULL;1271;2017-11-03
UTIL;121321,62759999999;NULL;1272;2017-11-03
UTIL;116,00580000000002;alsina tx2;1273;2017-11-03
UTIL;612,48;domingo peron tx2;1274;2017-11-03
UTIL;863,3184;san luisa tx2;1286;2017-11-04
UTIL;0;jauretche tx2;1291;2017-11-05
UTIL;0;celina tx2;1292;2017-11-05
UTIL;0;santos tx2;1293;2017-11-05
UTIL;0;juan cesar;1295;2017-11-05
UTIL;0;escobar tx2;1296;2017-11-05
UTIL;0;wang tx2;1297;2017-11-05
UTIL;0;ciudadela tx2;1298;2017-11-05
UTIL;0;mitre avellaneda tx2;1299;2017-11-05
UTIL;0;murguiondo tx2;1300;2017-11-05
UTIL;0;cuenca tz2;1301;2017-11-05
UTIL;0;escalada tx2;1302;2017-11-05
UTIL;0;guardia nacional tx2;1303;2017-11-05
UTIL;0;mosconi tx2;1304;2017-11-05
UTIL;0;alberdi tx2;1305;2017-11-05
UTIL;0;franco 5827;1306;2017-11-05
UTIL;0;ort tx2;1309;2017-11-05
UTIL;0;kimi tx2;1310;2017-11-05
UTIL;0;diego santa fe;1311;2017-11-05
UTIL;0;medrano tx2;1312;2017-11-05
UTIL;0;xeng tx2;1313;2017-11-05
UTIL;0;beccar tx2;1314;2017-11-05
UTIL;0;suarez tx2;1316;2017-11-05
UTIL;0;CASA CAMI;1318;2017-11-06
UTIL;0;lin tx2;1333;2017-11-06
UTIL;0;8000 tx2;1334;2017-11-06
UTIL;0;san nicolas arroyos;1335;2017-11-06
UTIL;0;castillo tx2;1336;2017-11-06
UTIL;0;ramos tx2;1337;2017-11-06
UTIL;0;gaona tx2;1338;2017-11-06
UTIL;0;moreno tx2;1339;2017-11-06
UTIL;0;belgrano tx2;1351;2017-11-07
UTIL;0;caseros crovara tx2;1352;2017-11-07
UTIL;0;vergara tx2;1353;2017-11-07
UTIL;0;libreria jorge;1359;2017-11-07
UTIL;0;bingocrovara tx2;1360;2017-11-07
UTIL;0;cesar;1361;2017-11-07
UTIL;0;avelez tx2;1362;2017-11-07
UTIL;0;beccar tx2;1363;2017-11-08
UTIL;471,0528000000001;pilar miguel tx2;1365;2017-11-09
UTIL;0;marcos paz tx2;1371;2017-11-09
UTIL;0;pilar miguel tx2;1372;2017-11-09
UTIL;0;quilmes tx2;1373;2017-11-09
UTIL;0;peron 3513 tx2;1375;2017-11-11
UTIL;0;25 avellaneda tx2;1380;2017-11-11
UTIL;0;mitre 2230 tx2;1381;2017-11-11
UTIL;665,9328;rolon tx2;1382;2017-11-11
UTIL;0;rolon tx2;1392;2017-11-12
UTIL;0;avellaneda 3431;1393;2017-11-12
UTIL;700,0774000000001;no existe mas - alem grande tx2;1395;2017-11-13
UTIL;0;quilmes san martin tx2;1410;2017-11-13
UTIL;0;choy tx2;1411;2017-11-13
UTIL;0;CASA CAMI;1413;2017-11-13
UTIL;0;caseros tx2;1414;2017-11-13
UTIL;0;laoeste tx2;1415;2017-11-14
UTIL;0;lalee tx2;1416;2017-11-14
UTIL;0;yrigoyen lanus;1417;2017-11-14
UTIL;0;perfumeria triunvirato;1418;2017-11-14
UTIL;0;lafenacional;1419;2017-11-14
UTIL;0;lafeluro tx2;1420;2017-11-14
UTIL;0;catan tx2;1421;2017-11-14
UTIL;0;laferrere tx2;1422;2017-11-14
UTIL;0;8000 tx2;1423;2017-11-14
UTIL;0;lin tx2;1424;2017-11-14
UTIL;0;gaona tx2;1425;2017-11-14
UTIL;0;castillo tx2;1426;2017-11-14
UTIL;0;ramos tx2;1427;2017-11-14
UTIL;0;vergara tx2;1428;2017-11-14
UTIL;0;marcos paz tx2;1429;2017-11-14
UTIL;0;moreno tx2;1430;2017-11-14
UTIL;0;julieta lanus tx2;1431;2017-11-14
UTIL;0;beiro 4285 tx2;1432;2017-11-14
UTIL;0;rivadavia tx2;1433;2017-11-14
UTIL;0;maipu 24 tx2;1441;2017-11-15
UTIL;0;lopez tx2;1442;2017-11-15
UTIL;0;olivos tx2;1443;2017-11-15
UTIL;0;maipu yerbal tx2;1444;2017-11-15
UTIL;0;maipu 450;1445;2017-11-15
UTIL;0;lujan tx2;1446;2017-11-15
UTIL;0;la terminal;1448;2017-11-15
UTIL;0;moreno nemesio;1449;2017-11-15
UTIL;0;rivadavia 18029;1451;2017-11-16
UTIL;0;riva 7579 tx2;1452;2017-11-16
UTIL;0;congreso tx2;1453;2017-11-16
UTIL;22002,88;NULL;1454;2017-11-16
UTIL;0;gaona tx2;1455;2017-11-16
UTIL;55924,99200000004;NULL;1456;2017-11-16
UTIL;88795,12320000002;NULL;1457;2017-11-16
UTIL;102118,23360000002;NULL;1458;2017-11-16
UTIL;0;glew tx2;1459;2017-11-16
UTIL;0;ramos tx2;1466;2017-11-16
UTIL;68040,4496;NULL;1467;2017-11-16
UTIL;40136,02320000001;NULL;1468;2017-11-16
UTIL;86424,52979999999;NULL;1469;2017-11-16
UTIL;63176,51999999999;NULL;1470;2017-11-17
UTIL;0;xeng tx2;1487;2017-11-19
UTIL;0;palomar;1489;2017-11-19
UTIL;0;hurlingham tx2;1490;2017-11-19
UTIL;0;cuenca tz2;1491;2017-11-19
UTIL;0;ciudadela tx2;1509;2017-11-20
UTIL;0;rodriguez tx2;1510;2017-11-20
UTIL;0;suarez tx2;1522;2017-11-21
UTIL;0;santa fe tx2;1523;2017-11-21
UTIL;0;cordoba tx2;1524;2017-11-21
UTIL;0;donato tx2;1525;2017-11-21
UTIL;0;ballester tx2;1526;2017-11-21
UTIL;0;nestor tx2;1527;2017-11-21
UTIL;0;san martin tx2;1528;2017-11-21
UTIL;0;mitre san martin tx2;1529;2017-11-21
UTIL;0;pacheco tx2;1530;2017-11-21
UTIL;0;escobar tx2;1531;2017-11-21
UTIL;0;jauretche tx2;1532;2017-11-21
UTIL;0;wang tx2;1533;2017-11-21
UTIL;0;celina tx2;1534;2017-11-21
UTIL;0;santos tx2;1535;2017-11-21
UTIL;0;avenida de mayo tx2;1536;2017-11-21
UTIL;0;avelez tx2;1537;2017-11-21
UTIL;0;beccar tx2;1539;2017-11-21
UTIL;0;libreria jorge;1540;2017-11-21
UTIL;0;caseros crovara tx2;1541;2017-11-21
UTIL;0;belgrano tx2;1543;2017-11-21
UTIL;0;quilmes tx2;1544;2017-11-21
UTIL;0;glew tx2;1545;2017-11-21
UTIL;10235,160000000002;NULL;1546;2017-11-22
UTIL;0;alberdi tx2;1549;2017-11-22
UTIL;0;soler tx2;1550;2017-11-22
UTIL;0;moron tx2;1551;2017-11-22
UTIL;0;congreso coronado tx2;1553;2017-11-22
UTIL;0;franco 5827;1554;2017-11-22
UTIL;0;multiprecio tx2;1555;2017-11-22
UTIL;0;noi tx2;1556;2017-11-22
UTIL;0;mataderos tx2;1557;2017-11-22
UTIL;0;liniers tx2;1558;2017-11-22
UTIL;0;martelo tx2;1559;2017-11-22
UTIL;0;chacarita tx2;1560;2017-11-22
UTIL;-4480,053400000001;NULL;1563;2017-11-22
UTIL;-1145,5812000000003;NULL;1564;2017-11-23
UTIL;86994,43200000004;NULL;1565;2017-11-23
UTIL;122814,4896;NULL;1566;2017-11-23
UTIL;105078,18240000003;NULL;1567;2017-11-23
UTIL;61131,62880000001;NULL;1568;2017-11-23
UTIL;17239,780800000004;NULL;1569;2017-11-23
UTIL;0;casares tx2;1570;2017-11-23
UTIL;0;florida-martin tx2;1571;2017-11-23
UTIL;0;cabildo tx2;1572;2017-11-23
UTIL;0;cesar;1573;2017-11-23
UTIL;0;libreria origami;1574;2017-11-23
UTIL;0;arribeños tx2;1575;2017-11-24
UTIL;375,0048000000001;beccar tx2;1576;2017-11-25
UTIL;838,5408;santos tx2;1577;2017-11-25
UTIL;0;moreno tx2;1598;2017-11-26
UTIL;0;santos tx2;1599;2017-11-26
UTIL;0;beccar tx2;1600;2017-11-26
UTIL;0;avellaneda tx2;1601;2017-11-26
UTIL;0;san wilde tx2;1605;2017-11-27
UTIL;0;laferrere tx2;1606;2017-11-27
UTIL;0;tapiales tx2;1607;2017-11-27
UTIL;0;san jose tx2;1608;2017-11-27
UTIL;0;3 de febrero tx2;1609;2017-11-27
UTIL;0;mercedes tx2;1610;2017-11-27
UTIL;0;alsina tx2;1611;2017-11-27
UTIL;0;san isidro tx2;1612;2017-11-27
UTIL;0;varela calzada tx2;1616;2017-11-27
UTIL;0;claypole tx2;1617;2017-11-27
UTIL;0;bazar umi;1618;2017-11-27
UTIL;0;lomas tx2;1619;2017-11-27
UTIL;0;segui tx2;1620;2017-11-27
UTIL;0;kimi tx2;1621;2017-11-27
UTIL;0;martin triunvirato;1622;2017-11-27
UTIL;0;cecilia tx2;1623;2017-11-27
UTIL;0;belgrano tx2;1624;2017-11-27
UTIL;0;no existe mas - cordoba 2566;1625;2017-11-27
UTIL;0;olavarria tx2;1626;2017-11-27
UTIL;0;CASA CAMI;1632;2017-11-28
UTIL;32750,97599999999;NULL;1637;2017-11-29
UTIL;22199,616;NULL;1638;2017-11-29
UTIL;74560,2296;NULL;1639;2017-11-29
UTIL;157352,144;NULL;1640;2017-11-29
UTIL;4794,332200000001;guardia nacional tx2;1641;2017-11-29
UTIL;0;forest 581 tx2;1642;2017-11-29
UTIL;0;veronica tx2;1643;2017-11-29
UTIL;0;josecpaz tx2;1644;2017-11-29
UTIL;0;torcuato tx2;1645;2017-11-29
UTIL;0;CASA CAMI;1649;2017-11-30
UTIL;0;libreria jorge;1650;2017-11-30
UTIL;0;galicia tx2;1651;2017-11-30
UTIL;0;rivadavia 2379 tx2;1652;2017-11-30
UTIL;0;lynmartin tx2;1653;2017-11-30
UTIL;0;gaona tx2;1654;2017-11-30
UTIL;0;domingo peron tx2;1670;2017-12-03
UTIL;0;adpompeya tx2;1672;2017-12-03
UTIL;0;luis lavalle tx2;1673;2017-12-03
UTIL;375,0048000000001;mosconi tx2;1675;2017-12-04
UTIL;108,6804;congreso tx2;1676;2017-12-04
UTIL;0;mosconi tx2;1697;2017-12-04
UTIL;0;los incas tx2;1698;2017-12-04
UTIL;0;gaona tx2;1699;2017-12-04
UTIL;0;beiro 4285 tx2;1700;2017-12-04
UTIL;0;cesar;1701;2017-12-04
UTIL;1145,5812000000003;NULL;1702;2017-12-04
UTIL;0;CASA CAMI;1703;2017-12-04
UTIL;0;navarro las heras;1704;2017-12-04
UTIL;28755,936;NULL;1705;2017-12-05
UTIL;110690,72640000001;NULL;1706;2017-12-05
UTIL;70912,0296;NULL;1707;2017-12-05
UTIL;4788,828000000001;NULL;1708;2017-12-05
UTIL;837,4968000000001;santos tx2;1709;2017-12-05
UTIL;0;yrigoyen paz;1710;2017-12-05
UTIL;0;soler tx2;1712;2017-12-05
UTIL;0;marcos paz tx2;1713;2017-12-05
UTIL;0;castillo tx2;1714;2017-12-05
UTIL;0;merlo libertador;1715;2017-12-05
UTIL;0;pilar miguel tx2;1716;2017-12-05
UTIL;0;medrano tx2;1717;2017-12-05
UTIL;0;mitre san martin tx2;1718;2017-12-05
UTIL;0;balbin miguel;1722;2017-12-05
UTIL;4933,027599999999;NULL;1724;2017-12-06
UTIL;0;nestor tx2;1725;2017-12-06
UTIL;0;acoyte tx2;1726;2017-12-06
UTIL;0;juan mansilla tx2;1727;2017-12-06
UTIL;0;avellaneda 3431;1728;2017-12-06
UTIL;0;avellaneda 1961;1729;2017-12-06
UTIL;0;liniers tx2;1730;2017-12-06
UTIL;0;san isidro tx2;1731;2017-12-06
UTIL;1736,0676;castillo tx2;1739;2017-12-07
UTIL;0;jose maria moreno tx2;1753;2017-12-08
UTIL;0;carrillo tx2;1754;2017-12-08
UTIL;0;luisa tx2;1755;2017-12-08
UTIL;0;san luisa tx2;1756;2017-12-08
UTIL;0;rolon tx2;1757;2017-12-08
UTIL;0;san martin tx2;1758;2017-12-08
UTIL;0;lavalle tx2;1775;2017-12-11
UTIL;0;katinazca tx2;1776;2017-12-11
UTIL;0;moreno tx2;1777;2017-12-11
UTIL;0;suarez tx2;1778;2017-12-12
UTIL;0;quilmes san martin tx2;1779;2017-12-12
UTIL;0;belgrano tx2;1780;2017-12-12
UTIL;0;mitre avellaneda tx2;1781;2017-12-12
UTIL;0;25 avellaneda tx2;1782;2017-12-12
UTIL;41506,56;NULL;1783;2017-12-12
UTIL;0;CASA CAMI;1784;2017-12-12
UTIL;0;urquiza tx2;1785;2017-12-12
UTIL;0;escalada tx2;1786;2017-12-12
UTIL;0;yrigoyen lanus;1787;2017-12-12
UTIL;48236,82519999999;NULL;1788;2017-12-13
UTIL;124569,81320000002;NULL;1789;2017-12-13
UTIL;0;moron tx2;1797;2017-12-13
UTIL;0;libreria stockler;1798;2017-12-13
UTIL;7017,84;NULL;1802;2017-12-14
UTIL;1018,5264000000001;bingocrovara tx2;1803;2017-12-14
UTIL;0;merlo libertador;1813;2017-12-14
UTIL;0;merlo tx2;1814;2017-12-14
UTIL;0;ruta 23 tx2;1815;2017-12-14
UTIL;0;cordoba tx2;1816;2017-12-14
UTIL;0;ort tx2;1817;2017-12-14
UTIL;0;campana merlo;1818;2017-12-14
UTIL;0;lucas castillo tx2;1820;2017-12-14
UTIL;0;laoeste tx2;1821;2017-12-14
UTIL;0;soler tx2;1834;2017-12-17
UTIL;0;corrientes 2 tx2;1835;2017-12-17
UTIL;0;ciudadela tx2;1836;2017-12-17
UTIL;0;gaona tx2;1837;2017-12-17
UTIL;0;mataderos tx2;1838;2017-12-17
UTIL;0;mariano tx2;1842;2017-12-18
UTIL;0;veronica tx2;1843;2017-12-18
UTIL;140888,2176;NULL;1859;2017-12-19
UTIL;65534,385599999994;NULL;1860;2017-12-19
UTIL;0;beccar tx2;1861;2017-12-19
UTIL;0;rivadavia 18029;1862;2017-12-19
UTIL;0;avenida de mayo tx2;1863;2017-12-19
UTIL;0;san fernando tx2;1864;2017-12-19
UTIL;0;zoe arrecifes;1866;2017-12-19
UTIL;0;8000 chaca tx2;1887;2017-12-20
UTIL;0;santos tx2;1888;2017-12-22
UTIL;0;lynmartin tx2;1889;2017-12-22
UTIL;0;el jaguel tx2;1890;2017-12-22
UTIL;0;kimi tx2;1891;2017-12-22
UTIL;0;eva san juan tx2;1892;2017-12-24
UTIL;0;zoe arrecifes;1893;2017-12-24
UTIL;0;caseros crovara tx2;1894;2017-12-25
UTIL;0;multiprecio tx2;1895;2017-12-25
UTIL;0;caseros tx2;1897;2017-12-25
UTIL;0;olivos tx2;1898;2017-12-25
UTIL;0;banfield tx2;1899;2017-12-25
UTIL;0;big store;1901;2017-12-26
UTIL;3045,313200000001;NULL;1904;2017-12-27
UTIL;3182,1700000000005;NULL;1907;2017-12-27
UTIL;1335,2064000000003;NULL;1909;2017-12-27
UTIL;0;lucas castillo tx2;1912;2017-12-27
UTIL;0;cuenca tz2;1913;2017-12-27
UTIL;0;san nicolas arroyos;1914;2017-12-28
UTIL;0;bingocrovara tx2;1915;2017-12-28
UTIL;0;laferrere tx2;1916;2017-12-28
UTIL;0;lujan tx2;1917;2017-12-28
UTIL;0;congreso tx2;1918;2017-12-28
UTIL;0;CASA CAMI;1919;2017-12-28
UTIL;0;junin congreso;1920;2017-12-28
UTIL;0;ezeiza tx2;1921;2017-12-28
UTIL;0;rivadavia tx2;1922;2017-12-28
UTIL;0;boedolomas tx2;1923;2017-12-28
UTIL;0;cliente repetido no usar - cobo gaona;1924;2018-01-01
UTIL;0;hurlingham tx2;1925;2018-01-01
UTIL;0;colon;1926;2018-01-01
UTIL;0;vergara tx2;1927;2018-01-01
UTIL;0;diego santa fe;1928;2018-01-01
UTIL;0;cobo tx2;1929;2018-01-01
UTIL;0;laferrere tx2;1930;2018-01-02
UTIL;0;santos tx2;1931;2018-01-02
UTIL;0;albarellos tx2;1932;2018-01-02
UTIL;0;vicente grande tx2;1933;2018-01-02
UTIL;0;acoyte tx2;1934;2018-01-03
UTIL;0;mariano tx2;1935;2018-01-03
UTIL;0;martin triunvirato;1936;2018-01-03
UTIL;0;españa tx2;1937;2018-01-04
UTIL;0;marcos paz tx2;1938;2018-01-04
UTIL;0;solano tx2;1939;2018-01-04
UTIL;0;varela tx2;1941;2018-01-04
UTIL;0;CASA CAMI;1942;2018-01-04
UTIL;0;catan tx2;1943;2018-01-05
UTIL;0;lalee tx2;1944;2018-01-05
UTIL;0;claypole tx2;1945;2018-01-05
UTIL;0;lanuperon tx2;1946;2018-01-05
UTIL;0;chacarita tx2;1948;2018-01-05
UTIL;0;casares tx2;1949;2018-01-07
UTIL;0;lynmartin tx2;1950;2018-01-07
UTIL;0;3 de febrero tx2;1951;2018-01-07
UTIL;0;belgrano tx2;1952;2018-01-07
UTIL;0;lafenacional;1953;2018-01-07
UTIL;0;moreno tx2;1954;2018-01-07
UTIL;0;independencia tx2;1955;2018-01-07
UTIL;0;no existe mas - arieta tx2;1956;2018-01-07
UTIL;0;atucha tx2;1957;2018-01-07
UTIL;71452,92;NULL;1959;2018-01-08
UTIL;0;lujan tx2;1961;2018-01-08
UTIL;0;florida-martin tx2;1962;2018-01-08
UTIL;0;mosconi belgrano tx2;1963;2018-01-08
UTIL;0;escobar tx2;1964;2018-01-08
UTIL;52484,8206;NULL;1965;2018-01-09
UTIL;87028,47800000002;NULL;1966;2018-01-09
UTIL;0;maipu yerbal tx2;1967;2018-01-09
UTIL;0;rodriguez tx2;1968;2018-01-09
UTIL;0;alberdi tx2;1970;2018-01-09
UTIL;0;papelera rolando;1973;2018-01-09
UTIL;0;veronica tx2;1974;2018-01-09
UTIL;0;suarez tx2;1985;2018-01-10
UTIL;0;cuenca tz2;1986;2018-01-10
UTIL;0;santa fe tx2;1987;2018-01-10
UTIL;0;pacheco tx2;1988;2018-01-10
UTIL;0;los incas tx2;1989;2018-01-11
UTIL;0;san martin tx2;1991;2018-01-11
UTIL;0;kimi tx2;1992;2018-01-11
UTIL;0;lanus tx2;2005;2018-01-11
UTIL;0;alsina tx2;2006;2018-01-11
UTIL;0;galicia tx2;2007;2018-01-11
UTIL;10054,56;NULL;2008;2018-01-11
UTIL;0;burela tx2;2028;2018-01-14
UTIL;0;avellaneda tx2;2029;2018-01-14
UTIL;0;mitre avellaneda tx2;2030;2018-01-14
UTIL;0;franco 5827;2031;2018-01-14
UTIL;0;mosconi tx2;2032;2018-01-14
UTIL;0;san jose tx2;2033;2018-01-14
UTIL;0;soler tx2;2034;2018-01-15
UTIL;0;no existe mas - alem grande tx2;2035;2018-01-15
UTIL;0;no usar -  cliente repetido moron martin tx2;2036;2018-01-15
UTIL;0;moreno tx2;2040;2018-01-15
UTIL;0;villegas tx2;2041;2018-01-15
UTIL;0;derqui eva tx2;2042;2018-01-15
UTIL;0;avellaneda 3431;2047;2018-01-15
UTIL;100124,19360000004;NULL;2061;2018-01-16
UTIL;18786,362400000005;NULL;2062;2018-01-16
UTIL;0;merlo tx2;2071;2018-01-16
UTIL;0;merlo libertador;2072;2018-01-16
UTIL;0;yrigoyen paz;2074;2018-01-16
UTIL;0;balbin miguel;2075;2018-01-16
UTIL;0;caseros crovara tx2;2076;2018-01-16
UTIL;0;lomas tx2;2077;2018-01-16
UTIL;0;mitre san martin tx2;2078;2018-01-16
UTIL;0;silvio serrano;2081;2018-01-17
UTIL;0;moron tx2;2082;2018-01-17
UTIL;0;castillo tx2;2083;2018-01-17
UTIL;0;lafeluro tx2;2084;2018-01-17
UTIL;2126,976;silvio serrano;2099;2018-01-18
UTIL;0;cordoba tx2;2115;2018-01-18
UTIL;0;LAS ROCAS;2120;2018-01-21
UTIL;0;silvio serrano;2121;2018-01-21
UTIL;0;moreno tx2;2124;2018-01-21
UTIL;0;luis lavalle tx2;2127;2018-01-21
UTIL;0;navarro las heras;2128;2018-01-21
UTIL;0;medrano tx2;2129;2018-01-21
UTIL;0;lanuperon tx2;2130;2018-01-21
UTIL;4316,5920000000015;santos tx2;2131;2018-01-22
UTIL;0;palomar;2147;2018-01-22
UTIL;0;vergara tx2;2148;2018-01-22
UTIL;0;avellaneda tx2;2149;2018-01-22
UTIL;0;navarro tx2;2151;2018-01-23
UTIL;0;xeng tx2;2152;2018-01-23
UTIL;0;peron 3513 tx2;2153;2018-01-23
UTIL;0;avellaneda 1961;2173;2018-01-23
UTIL;0;san isidro tx2;2174;2018-01-23
UTIL;0;san pedro tx2;2187;2018-01-24
UTIL;0;ciudadela tx2;2188;2018-01-24
UTIL;0;lomas tx2;2189;2018-01-24
UTIL;0;velez sarsfield tx2;2191;2018-01-24
UTIL;0;lopez tx2;2192;2018-01-25
UTIL;0;maipu 24 tx2;2193;2018-01-25
UTIL;0;25 avellaneda tx2;2194;2018-01-25
UTIL;0;belgrano tx2;2195;2018-01-25
UTIL;0;mercedes tx2;2196;2018-01-25
UTIL;0;escobar tx2;2197;2018-01-25
UTIL;0;beiro 4285 tx2;2198;2018-01-25
UTIL;0;lynmartin tx2;2199;2018-01-27
UTIL;0;avenida de mayo tx2;2200;2018-01-28
UTIL;0;lafenacional;2201;2018-01-28
UTIL;0;laferrere tx2;2202;2018-01-28
UTIL;0;catan tx2;2203;2018-01-28
UTIL;0;lomas rosas;2204;2018-01-28
UTIL;0;wang tx2;2205;2018-01-29
UTIL;0;jauretche tx2;2206;2018-01-29
UTIL;0;torcuato tx2;2207;2018-01-29
UTIL;0;pacheco tx2;2208;2018-01-29
UTIL;0;marcos paz tx2;2209;2018-01-31
UTIL;0;linazca tx2;2210;2018-01-31
UTIL;0;lin tx2;2211;2018-01-31
UTIL;0;urquiza tx2;2212;2018-01-31
UTIL;0;lanus tx2;2213;2018-01-31
UTIL;5848,2;moron tx2;2232;2018-01-31
UTIL;0;moron tx2;2236;2018-01-31
UTIL;0;mitre san martin tx2;2237;2018-01-31
UTIL;0;rodriguez tx2;2238;2018-01-31
UTIL;0;ort tx2;2239;2018-01-31
UTIL;0;achupallas tx2;2242;2018-02-01
UTIL;0;nazca 2968 tx2;2243;2018-02-01
UTIL;0;san justo tx2;2244;2018-02-01
UTIL;0;glew tx2;2245;2018-02-01
UTIL;0;juan cesar;2246;2018-02-01
UTIL;0;chacarita tx2;2247;2018-02-01
UTIL;0;pablo alberdi tx2;2248;2018-02-01
UTIL;0;no existe mas - alem vicente tx2;2249;2018-02-01
UTIL;0;hurlingham tx2;2250;2018-02-02
UTIL;0;podesta tx2;2251;2018-02-02
UTIL;0;caseros tx2;2252;2018-02-02
UTIL;0;illia tx2;2253;2018-02-02
UTIL;0;yerbal cabildo tx2;2259;2018-02-05
UTIL;0;rivadavia tx2;2260;2018-02-05
UTIL;0;lujan tx2;2261;2018-02-05
UTIL;0;soler tx2;2262;2018-02-05
UTIL;0;el fortin tx2;2263;2018-02-05
UTIL;0;fortin ballester tx2;2265;2018-02-05
UTIL;0;palomar;2266;2018-02-05
UTIL;0;navarro las heras;2267;2018-02-05
UTIL;0;castillo tx2;2268;2018-02-05
UTIL;0;gaona tx2;2270;2018-02-05
UTIL;0;cuenca tz2;2287;2018-02-06
UTIL;0;san fernando tx2;2288;2018-02-06
UTIL;0;beccar tx2;2289;2018-02-06
UTIL;0;libreria windsor ;2290;2018-02-06
UTIL;0;escobar tx2;2291;2018-02-06
UTIL;0;casares tx2;2293;2018-02-06
UTIL;0;claypole tx2;2295;2018-02-06
UTIL;0;florida-martin tx2;2296;2018-02-06
UTIL;0;congreso coronado tx2;2297;2018-02-06
UTIL;0;papelera rolando;2299;2018-02-07
UTIL;0;tapiales tx2;2300;2018-02-07
UTIL;0;josecpaz tx2;2301;2018-02-07
UTIL;4132,685600000001;NULL;2302;2018-02-07
UTIL;25197,81;NULL;2303;2018-02-07
UTIL;95853,00400000003;NULL;2304;2018-02-07
UTIL;182178,34799999997;NULL;2305;2018-02-07
UTIL;40523,90400000001;NULL;2306;2018-02-07
UTIL;242715,8016;NULL;2307;2018-02-07
UTIL;89103,31200000002;NULL;2308;2018-02-07
UTIL;46930,514400000015;NULL;2309;2018-02-07
UTIL;0;martelo tx2;2318;2018-02-07
UTIL;0;jose maria moreno tx2;2319;2018-02-07
UTIL;0;marquez tx2;2320;2018-02-08
UTIL;0;suarez tx2;2321;2018-02-08
UTIL;0;urquiza tx2;2323;2018-02-08
UTIL;0;cabildo 1757;2324;2018-02-08
UTIL;81666,90000000001;NULL;2334;2018-02-08
UTIL;107390,63080000003;NULL;2335;2018-02-08
UTIL;153356,98800000004;NULL;2336;2018-02-08
UTIL;48179,32400000001;NULL;2337;2018-02-08
UTIL;40524,252;NULL;2338;2018-02-08
UTIL;33897,52000000001;NULL;2339;2018-02-08
UTIL;70530,32;NULL;2340;2018-02-08
UTIL;10287,703600000003;NULL;2341;2018-02-08
UTIL;2759,9184000000005;NULL;2342;2018-02-08
UTIL;0;san wilde tx2;2348;2018-02-12
UTIL;0;santa fe tx2;2349;2018-02-12
UTIL;0;san jose tx2;2350;2018-02-12
UTIL;0;bingocrovara tx2;2351;2018-02-12
UTIL;0;acoyte tx2;2353;2018-02-12
UTIL;0;luisa tx2;2354;2018-02-12
UTIL;0;san luisa tx2;2355;2018-02-12
UTIL;0;diaz velez 4480;2356;2018-02-12
UTIL;0;LAS ROCAS;2357;2018-02-12
UTIL;0;LAS ROCAS;2358;2018-02-12
UTIL;0;villegas tx2;2361;2018-02-12
UTIL;0;villegas 1872 tx2;2362;2018-02-12
UTIL;0;la terminal;2369;2018-02-13
UTIL;0;san cristobal tx2;2370;2018-02-13
UTIL;0;grand bourg tx2;2371;2018-02-13
UTIL;0;pilar miguel tx2;2372;2018-02-14
UTIL;0;carlos calvo tx2;2373;2018-02-14
UTIL;0;achupallas tx2;2375;2018-02-15
UTIL;0;beccar tx2;2376;2018-02-15
UTIL;0;ruta 23 tx2;2377;2018-02-15
UTIL;0;santos tx2;2378;2018-02-15
UTIL;0;kimi tx2;2379;2018-02-15
UTIL;0;katinazca tx2;2380;2018-02-15
UTIL;0;riva 7579 tx2;2381;2018-02-15
UTIL;0;linazca tx2;2382;2018-02-15
UTIL;0;beiro 4285 tx2;2383;2018-02-15
UTIL;0;laoeste tx2;2389;2018-02-15
UTIL;0;carlos tx2;2390;2018-02-15
UTIL;0;moreno tx2;2405;2018-02-17
UTIL;0;caseros tx2;2406;2018-02-17
UTIL;0;rosas tx2;2407;2018-02-17
